symbol,date,open,high,low,close,volume
NIFTYBANK,2025-02-01,49592.55,50009.5,48925.45,49506.95,118009351
NIFTYBANK,2025-02-03,49074.8,49373.45,48906.05,49210.55,122888691
NIFTYBANK,2025-02-04,49538.8,50206.6,49482.5,50157.95,155659931
NIFTYBANK,2025-02-05,50402.3,50522.15,50215.45,50343.05,148953623
NIFTYBANK,2025-02-06,50468.35,50553.35,50149.8,50382.1,158402021
NIFTYBANK,2025-02-07,50484.45,50641.75,49871.15,50158.85,178726541
NIFTYBANK,2025-02-10,50052.5,50155.65,49703.1,49981.0,98420678
NIFTYBANK,2025-02-11,49812.15,49906.75,49177.4,49403.4,127015655
NIFTYBANK,2025-02-12,49402.25,49702.35,48734.35,49479.45,136468017
NIFTYBANK,2025-02-13,49469.35,49836.1,49276.1,49359.85,118606192
NIFTYBANK,2025-02-14,49485.65,49592.95,48719.75,49099.45,130641404
NIFTYBANK,2025-02-17,48880.4,49319.0,48525.6,49258.9,114805488
NIFTYBANK,2025-02-18,49211.85,49328.55,48814.95,49087.3,107781259
NIFTYBANK,2025-02-19,48895.35,49628.25,48804.0,49570.1,113250369
NIFTYBANK,2025-02-20,49314.1,49455.8,49150.95,49334.55,111960237
NIFTYBANK,2025-02-21,49127.95,49306.55,48764.0,48981.2,95345014
NIFTYBANK,2025-02-24,48619.8,48748.4,48281.9,48651.95,95748720
NIFTYBANK,2025-02-25,48691.2,48862.15,48534.15,48608.35,106651228
NIFTYBANK,2025-02-27,48732.2,48972.55,48627.1,48743.8,186728631
NIFTYBANK,2025-02-28,48437.55,48574.5,48078.7,48344.7,287716653
NIFTYBANK,2025-03-03,48478.6,48574.7,47841.3,48114.3,151025906
NIFTYBANK,2025-03-04,47942.5,48374.9,47924.75,48245.2,139300167
NIFTYBANK,2025-03-05,48241.3,48657.65,48190.25,48489.95,127803810
NIFTYBANK,2025-03-06,48760.0,48839.1,48299.4,48627.7,137393647
NIFTYBANK,2025-03-07,48463.8,48709.05,48359.35,48497.5,106040439
NIFTYBANK,2025-03-10,48312.0,48599.15,48124.65,48216.8,123771352
NIFTYBANK,2025-03-11,47874.8,48029.05,47702.9,47853.95,222380296
NIFTYBANK,2025-03-12,47894.4,48222.15,47844.95,48056.65,243281505
NIFTYBANK,2025-03-13,48219.15,48352.45,48006.1,48060.4,145864976
NIFTYBANK,2025-03-17,48219.55,48481.35,48196.1,48354.15,131272921
NIFTYBANK,2025-03-18,48792.9,49400.3,48629.45,49314.5,146550294
NIFTYBANK,2025-03-19,49375.4,49807.55,49324.8,49702.6,137635415
NIFTYBANK,2025-03-20,49947.6,50155.3,49771.65,50062.85,115743962
NIFTYBANK,2025-03-21,49927.1,50672.15,49891.95,50593.55,225498916
NIFTYBANK,2025-03-24,50982.7,51801.15,50795.9,51704.95,180444979
NIFTYBANK,2025-03-25,51874.2,52063.95,51429.6,51607.95,185197665
NIFTYBANK,2025-03-26,51640.05,51875.8,51069.15,51209.0,152895952
NIFTYBANK,2025-03-27,51084.7,51714.35,51050.85,51575.85,415772852
NIFTYBANK,2025-03-28,51608.4,51839.1,51335.35,51564.85,171152969
NIFTYBANK,2025-04-01,51178.15,51683.85,50742.0,50827.5,176322972
NIFTYBANK,2025-04-02,50966.9,51404.2,50908.35,51348.05,149906457
NIFTYBANK,2025-04-03,50910.0,51661.6,50906.65,51597.35,291159558
NIFTYBANK,2025-04-04,51711.6,51893.6,51360.4,51502.7,189607641
NIFTYBANK,2025-04-07,49336.1,50426.25,49156.95,49860.1,236789593
NIFTYBANK,2025-04-08,50388.55,50793.7,50030.8,50511.0,162259279
NIFTYBANK,2025-04-09,50487.1,50496.9,49910.85,50240.15,141787861
NIFTYBANK,2025-04-11,50634.1,51244.7,50634.1,51002.35,139974934
NIFTYBANK,2025-04-15,52299.0,52486.35,51863.3,52379.5,203761353
NIFTYBANK,2025-04-16,52690.9,53164.45,52471.35,53117.75,200504101
NIFTYBANK,2025-04-17,53153.75,54407.2,53084.9,54290.2,294946433
NIFTYBANK,2025-04-21,54891.25,55461.65,54674.95,55304.5,267372839
NIFTYBANK,2025-04-22,55414.3,55961.2,55243.55,55647.2,276879053
NIFTYBANK,2025-04-23,56097.1,56098.7,55162.5,55370.05,245520423
NIFTYBANK,2025-04-24,55103.9,55550.45,55088.4,55201.4,233218409
NIFTYBANK,2025-04-25,55233.55,55350.55,54176.45,54664.05,210766304
NIFTYBANK,2025-04-28,54610.3,55577.4,54582.35,55432.8,178630188
NIFTYBANK,2025-04-29,55524.35,55957.75,55262.4,55391.25,193903416
NIFTYBANK,2025-04-30,55382.4,55478.25,54723.7,55087.15,193527310
NIFTYBANK,2025-05-02,55100.95,55691.95,54994.4,55115.35,154187346
NIFTYBANK,2025-05-05,55065.8,55345.5,54786.5,54919.5,139409242
NIFTYBANK,2025-05-06,54918.25,55036.95,54172.95,54271.4,198690472
NIFTYBANK,2025-05-07,54013.4,54684.3,53919.9,54610.9,268883957
NIFTYBANK,2025-05-08,54801.75,54937.25,54108.0,54365.65,302197374
NIFTYBANK,2025-05-09,53595.95,54054.8,53483.05,53595.25,179290315
NIFTYBANK,2025-05-12,54658.75,55466.3,54558.05,55382.85,199594158
NIFTYBANK,2025-05-13,55233.5,55499.65,54888.5,54940.85,190035885
NIFTYBANK,2025-05-14,55008.55,55208.6,54491.0,54801.3,145169571
NIFTYBANK,2025-05-15,54853.7,55490.55,54442.3,55355.6,138421253
NIFTYBANK,2025-05-16,55276.0,55418.9,55170.25,55354.9,136045212
NIFTYBANK,2025-05-19,55326.05,55695.55,55296.55,55420.7,138063909
NIFTYBANK,2025-05-20,55445.3,55568.35,54829.45,54877.35,143426306
NIFTYBANK,2025-05-21,55060.2,55336.85,54690.8,55075.1,119459912
NIFTYBANK,2025-05-22,54875.9,54996.1,54576.6,54941.3,148227670
NIFTYBANK,2025-05-23,54959.3,55441.3,54854.5,55398.25,88891444
NIFTYBANK,2025-05-26,55534.9,55875.75,55307.5,55572.0,90838669
NIFTYBANK,2025-05-27,55458.95,55831.35,55037.85,55352.8,145380504
NIFTYBANK,2025-05-28,55328.6,55521.8,55235.55,55417.0,128321511
NIFTYBANK,2025-05-29,55571.4,55782.75,55096.45,55546.05,185730254
NIFTYBANK,2025-05-30,55615.55,55813.3,55356.6,55749.7,281056831
NIFTYBANK,2025-06-02,55598.25,55966.3,55400.55,55903.4,211302101
NIFTYBANK,2025-06-03,56104.8,56161.4,55455.8,55599.95,212808078
NIFTYBANK,2025-06-04,55650.35,55791.0,55408.35,55676.85,151488202
NIFTYBANK,2025-06-05,55806.75,56010.15,55580.45,55760.85,141281084
NIFTYBANK,2025-06-06,55699.45,56695.0,55534.75,56578.4,347023400
NIFTYBANK,2025-06-09,57049.5,57049.5,56792.7,56839.6,207484622
NIFTYBANK,2025-06-10,56993.9,57015.4,56564.15,56629.1,145969879
NIFTYBANK,2025-06-11,56639.85,56782.5,56399.4,56459.75,135259963
NIFTYBANK,2025-06-12,56480.9,56611.05,55968.5,56082.55,135273988
NIFTYBANK,2025-06-13,55149.3,55688.0,55149.3,55527.35,142013350
NIFTYBANK,2025-06-16,55554.1,55999.85,55381.45,55944.9,107684846
NIFTYBANK,2025-06-17,55975.0,56067.3,55643.95,55714.15,106308600
NIFTYBANK,2025-06-18,55544.95,55933.6,55511.8,55828.75,116387466
NIFTYBANK,2025-06-19,55784.85,55942.45,55475.45,55577.45,131337052
NIFTYBANK,2025-06-20,55566.7,56328.2,55566.4,56252.85,161498033
NIFTYBANK,2025-06-23,55832.35,56233.55,55779.25,56059.35,86815983
NIFTYBANK,2025-06-24,56529.45,56862.0,56276.15,56461.9,132949497
NIFTYBANK,2025-06-25,56564.5,56681.4,56420.65,56621.15,98673656
NIFTYBANK,2025-06-26,56693.55,57263.45,56558.35,57206.7,176543280
NIFTYBANK,2025-06-27,57234.7,57475.4,56993.85,57443.9,237982623
NIFTYBANK,2025-06-30,57529.95,57614.5,57193.8,57312.75,182974016
NIFTYBANK,2025-07-01,57375.8,57533.85,57150.35,57459.45,283276197
NIFTYBANK,2025-07-02,57558.2,57628.4,56833.8,56999.2,169590882
NIFTYBANK,2025-07-03,57050.4,57193.25,56764.1,56791.95,149891510
NIFTYBANK,2025-07-04,56825.25,57075.1,56623.6,57031.9,93858205
NIFTYBANK,2025-07-07,56938.7,57152.2,56838.55,56949.2,103275989
NIFTYBANK,2025-07-08,56942.55,57303.3,56923.05,57256.3,105496181
NIFTYBANK,2025-07-09,57199.75,57290.65,57037.9,57213.55,91106919
NIFTYBANK,2025-07-10,57339.75,57363.7,56886.6,56956.0,101997889
NIFTYBANK,2025-07-11,56843.45,57091.05,56607.75,56754.7,95543477
NIFTYBANK,2025-07-14,56780.75,56896.3,56594.25,56765.35,123043716
NIFTYBANK,2025-07-15,56709.2,57134.95,56707.8,57006.65,124577638
NIFTYBANK,2025-07-16,57111.25,57276.55,56937.6,57168.95,161253321
NIFTYBANK,2025-07-17,57231.95,57262.85,56780.15,56828.8,129763690
NIFTYBANK,2025-07-18,56524.25,56705.15,56204.85,56283.0,141249347
NIFTYBANK,2025-07-21,56558.9,56983.45,56255.7,56952.75,133656637
NIFTYBANK,2025-07-22,57253.35,57286.15,56692.0,56756.0,132755588
NIFTYBANK,2025-07-23,56918.15,57249.0,56715.8,57210.45,129781223
NIFTYBANK,2025-07-24,57316.6,57316.6,56850.9,57066.05,179807625
NIFTYBANK,2025-07-25,57170.7,57170.7,56439.4,56528.9,125071034
NIFTYBANK,2025-07-28,56215.1,56578.4,55997.45,56084.9,145685401
NIFTYBANK,2025-07-29,55881.8,56296.4,55843.25,56222.0,145111592
NIFTYBANK,2025-07-30,56310.1,56321.15,56064.55,56150.7,139650524
NIFTYBANK,2025-07-31,55728.15,56406.2,55547.35,55961.95,182793120
NIFTYBANK,2025-08-01,55897.15,56097.6,55562.1,55617.6,98888023
NIFTYBANK,2025-08-04,55557.5,55752.45,55437.3,55619.35,131113299
NIFTYBANK,2025-08-05,55545.05,55648.15,55202.85,55360.25,105715243
NIFTYBANK,2025-08-06,55329.8,55559.4,55227.7,55411.15,117597509
NIFTYBANK,2025-08-07,55215.65,55614.8,54973.55,55521.15,95473822
NIFTYBANK,2025-08-08,55609.35,55652.6,54905.6,55004.9,97278488
NIFTYBANK,2025-08-11,54999.35,55582.15,54927.55,55510.75,105180632
NIFTYBANK,2025-08-12,55441.1,55566.7,55001.5,55043.7,74654204
NIFTYBANK,2025-08-13,55340.05,55340.05,55026.95,55181.45,80068987
NIFTYBANK,2025-08-14,55102.55,55472.8,55074.3,55341.85,74186271
NIFTYBANK,2025-08-18,55940.6,56156.3,55647.65,55734.9,101715772
